,mask,gender,age,mask_label,gender_label,age_label,path,label
2912,normal,male,57,2,0,1,/opt/ml/input/data/train/images/003566_male_Asian_53/normal.jpg,13
2913,mask1,male,57,0,0,1,/opt/ml/input/data/train/images/003566_male_Asian_53/mask1.jpg,1
2914,mask2,male,57,0,0,1,/opt/ml/input/data/train/images/003566_male_Asian_53/mask2.jpg,1
2915,mask4,male,57,0,0,1,/opt/ml/input/data/train/images/003566_male_Asian_53/mask4.jpg,1
2916,incorrect_mask,male,57,1,0,1,/opt/ml/input/data/train/images/003566_male_Asian_53/incorrect_mask.jpg,7
2917,mask3,male,57,0,0,1,/opt/ml/input/data/train/images/003566_male_Asian_53/mask3.jpg,1
2918,mask5,male,57,0,0,1,/opt/ml/input/data/train/images/003566_male_Asian_53/mask5.jpg,1
2919,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000552_female_Asian_56/normal.jpg,16
2920,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000552_female_Asian_56/mask1.jpg,4
2921,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000552_female_Asian_56/mask2.jpg,4
2922,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000552_female_Asian_56/mask4.jpg,4
2923,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000552_female_Asian_56/incorrect_mask.jpg,10
2924,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000552_female_Asian_56/mask3.jpg,4
2925,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000552_female_Asian_56/mask5.jpg,4
2926,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006479_female_Asian_18/normal.jpg,15
2927,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006479_female_Asian_18/mask1.jpg,3
2928,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006479_female_Asian_18/mask2.jpg,3
2929,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006479_female_Asian_18/mask4.jpg,3
2930,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006479_female_Asian_18/incorrect_mask.jpg,9
2931,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006479_female_Asian_18/mask3.jpg,3
2932,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006479_female_Asian_18/mask5.jpg,3
2933,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001123_female_Asian_25/normal.jpg,15
2934,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001123_female_Asian_25/mask1.jpg,3
2935,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001123_female_Asian_25/mask2.jpg,3
2936,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001123_female_Asian_25/mask4.jpg,3
2937,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001123_female_Asian_25/incorrect_mask.jpg,9
2938,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001123_female_Asian_25/mask3.jpg,3
2939,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001123_female_Asian_25/mask5.jpg,3
2940,normal,female,57,2,1,1,/opt/ml/input/data/train/images/004257_female_Asian_57/normal.jpg,16
2941,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/004257_female_Asian_57/mask1.jpg,4
2942,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/004257_female_Asian_57/mask2.jpg,4
2943,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/004257_female_Asian_57/mask4.jpg,4
2944,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/004257_female_Asian_57/incorrect_mask.jpg,10
2945,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/004257_female_Asian_57/mask3.jpg,4
2946,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/004257_female_Asian_57/mask5.jpg,4
2947,normal,male,23,2,0,0,/opt/ml/input/data/train/images/001309_male_Asian_23/normal.jpg,12
2948,mask1,male,23,0,0,0,/opt/ml/input/data/train/images/001309_male_Asian_23/mask1.jpg,0
2949,mask2,male,23,0,0,0,/opt/ml/input/data/train/images/001309_male_Asian_23/mask2.jpg,0
2950,mask4,male,23,0,0,0,/opt/ml/input/data/train/images/001309_male_Asian_23/mask4.jpg,0
2951,incorrect_mask,male,23,1,0,0,/opt/ml/input/data/train/images/001309_male_Asian_23/incorrect_mask.jpg,6
2952,mask3,male,23,0,0,0,/opt/ml/input/data/train/images/001309_male_Asian_23/mask3.jpg,0
2953,mask5,male,23,0,0,0,/opt/ml/input/data/train/images/001309_male_Asian_23/mask5.jpg,0
2954,normal,female,60,2,1,2,/opt/ml/input/data/train/images/001593_female_Asian_60/normal.jpg,17
2955,mask1,female,60,0,1,2,/opt/ml/input/data/train/images/001593_female_Asian_60/mask1.jpg,5
2956,mask2,female,60,0,1,2,/opt/ml/input/data/train/images/001593_female_Asian_60/mask2.jpg,5
2957,mask4,female,60,0,1,2,/opt/ml/input/data/train/images/001593_female_Asian_60/mask4.jpg,5
2958,incorrect_mask,female,60,1,1,2,/opt/ml/input/data/train/images/001593_female_Asian_60/incorrect_mask.jpg,11
2959,mask3,female,60,0,1,2,/opt/ml/input/data/train/images/001593_female_Asian_60/mask3.jpg,5
2960,mask5,female,60,0,1,2,/opt/ml/input/data/train/images/001593_female_Asian_60/mask5.jpg,5
2961,normal,male,43,2,0,1,/opt/ml/input/data/train/images/003535_male_Asian_52/normal.jpg,13
2962,mask1,male,43,0,0,1,/opt/ml/input/data/train/images/003535_male_Asian_52/mask1.jpg,1
2963,mask2,male,43,0,0,1,/opt/ml/input/data/train/images/003535_male_Asian_52/mask2.jpg,1
2964,mask4,male,43,0,0,1,/opt/ml/input/data/train/images/003535_male_Asian_52/mask4.jpg,1
2965,incorrect_mask,male,43,1,0,1,/opt/ml/input/data/train/images/003535_male_Asian_52/incorrect_mask.jpg,7
2966,mask3,male,43,0,0,1,/opt/ml/input/data/train/images/003535_male_Asian_52/mask3.jpg,1
2967,mask5,male,43,0,0,1,/opt/ml/input/data/train/images/003535_male_Asian_52/mask5.jpg,1
2968,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006397_male_Asian_19/normal.jpg,12
2969,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006397_male_Asian_19/mask1.jpg,0
2970,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006397_male_Asian_19/mask2.jpg,0
2971,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006397_male_Asian_19/mask4.jpg,0
2972,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006397_male_Asian_19/incorrect_mask.jpg,6
2973,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006397_male_Asian_19/mask3.jpg,0
2974,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006397_male_Asian_19/mask5.jpg,0
2975,normal,male,23,2,0,0,/opt/ml/input/data/train/images/001326_male_Asian_25/normal.jpg,12
2976,mask1,male,23,0,0,0,/opt/ml/input/data/train/images/001326_male_Asian_25/mask1.jpg,0
2977,mask2,male,23,0,0,0,/opt/ml/input/data/train/images/001326_male_Asian_25/mask2.jpg,0
2978,mask4,male,23,0,0,0,/opt/ml/input/data/train/images/001326_male_Asian_25/mask4.jpg,0
2979,incorrect_mask,male,23,1,0,0,/opt/ml/input/data/train/images/001326_male_Asian_25/incorrect_mask.jpg,6
2980,mask3,male,23,0,0,0,/opt/ml/input/data/train/images/001326_male_Asian_25/mask3.jpg,0
2981,mask5,male,23,0,0,0,/opt/ml/input/data/train/images/001326_male_Asian_25/mask5.jpg,0
2982,normal,male,18,2,0,0,/opt/ml/input/data/train/images/000685_male_Asian_19/normal.jpg,12
2983,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/000685_male_Asian_19/mask1.jpg,0
2984,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/000685_male_Asian_19/mask2.jpg,0
2985,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/000685_male_Asian_19/mask4.jpg,0
2986,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/000685_male_Asian_19/incorrect_mask.jpg,6
2987,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/000685_male_Asian_19/mask3.jpg,0
2988,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/000685_male_Asian_19/mask5.jpg,0
2989,normal,female,58,2,1,2,/opt/ml/input/data/train/images/004319-1_female_Asian_58/normal.jpg,17
2990,mask1,female,58,0,1,2,/opt/ml/input/data/train/images/004319-1_female_Asian_58/mask1.jpg,5
2991,mask2,female,58,0,1,2,/opt/ml/input/data/train/images/004319-1_female_Asian_58/mask2.jpg,5
2992,mask4,female,58,0,1,2,/opt/ml/input/data/train/images/004319-1_female_Asian_58/mask4.jpg,5
2993,incorrect_mask,female,58,1,1,2,/opt/ml/input/data/train/images/004319-1_female_Asian_58/incorrect_mask.jpg,11
2994,mask3,female,58,0,1,2,/opt/ml/input/data/train/images/004319-1_female_Asian_58/mask3.jpg,5
2995,mask5,female,58,0,1,2,/opt/ml/input/data/train/images/004319-1_female_Asian_58/mask5.jpg,5
2996,normal,male,57,2,0,1,/opt/ml/input/data/train/images/001456_male_Asian_57/normal.jpg,13
2997,mask1,male,57,0,0,1,/opt/ml/input/data/train/images/001456_male_Asian_57/mask1.jpg,1
2998,mask2,male,57,0,0,1,/opt/ml/input/data/train/images/001456_male_Asian_57/mask2.jpg,1
2999,mask4,male,57,0,0,1,/opt/ml/input/data/train/images/001456_male_Asian_57/mask4.jpg,1
3000,incorrect_mask,male,57,1,0,1,/opt/ml/input/data/train/images/001456_male_Asian_57/incorrect_mask.jpg,7
3001,mask3,male,57,0,0,1,/opt/ml/input/data/train/images/001456_male_Asian_57/mask3.jpg,1
3002,mask5,male,57,0,0,1,/opt/ml/input/data/train/images/001456_male_Asian_57/mask5.jpg,1
3003,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003399_female_Asian_19/normal.jpg,15
3004,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003399_female_Asian_19/mask1.jpg,3
3005,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003399_female_Asian_19/mask2.jpg,3
3006,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003399_female_Asian_19/mask4.jpg,3
3007,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003399_female_Asian_19/incorrect_mask.jpg,9
3008,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003399_female_Asian_19/mask3.jpg,3
3009,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003399_female_Asian_19/mask5.jpg,3
3010,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006694_female_Asian_19/normal.jpg,15
3011,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006694_female_Asian_19/mask1.jpg,3
3012,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006694_female_Asian_19/mask2.jpg,3
3013,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006694_female_Asian_19/mask4.jpg,3
3014,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006694_female_Asian_19/incorrect_mask.jpg,9
3015,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006694_female_Asian_19/mask3.jpg,3
3016,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006694_female_Asian_19/mask5.jpg,3
3017,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006171_female_Asian_18/mask3.png,3
3018,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006171_female_Asian_18/normal.png,15
3019,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006171_female_Asian_18/mask2.png,3
3020,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006171_female_Asian_18/mask1.png,3
3021,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006171_female_Asian_18/mask5.png,3
3022,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006171_female_Asian_18/mask4.png,3
3023,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006171_female_Asian_18/incorrect_mask.png,9
3024,normal,female,30,2,1,1,/opt/ml/input/data/train/images/005130_female_Asian_29/normal.jpg,16
3025,mask1,female,30,0,1,1,/opt/ml/input/data/train/images/005130_female_Asian_29/mask1.jpg,4
3026,mask2,female,30,0,1,1,/opt/ml/input/data/train/images/005130_female_Asian_29/mask2.jpg,4
3027,mask4,female,30,0,1,1,/opt/ml/input/data/train/images/005130_female_Asian_29/mask4.jpg,4
3028,incorrect_mask,female,30,1,1,1,/opt/ml/input/data/train/images/005130_female_Asian_29/incorrect_mask.jpg,10
3029,mask3,female,30,0,1,1,/opt/ml/input/data/train/images/005130_female_Asian_29/mask3.jpg,4
3030,mask5,female,30,0,1,1,/opt/ml/input/data/train/images/005130_female_Asian_29/mask5.jpg,4
3031,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006660_male_Asian_19/normal.jpg,12
3032,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006660_male_Asian_19/mask1.jpg,0
3033,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006660_male_Asian_19/mask2.jpg,0
3034,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006660_male_Asian_19/mask4.jpg,0
3035,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006660_male_Asian_19/incorrect_mask.jpg,6
3036,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006660_male_Asian_19/mask3.jpg,0
3037,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006660_male_Asian_19/mask5.jpg,0
3038,normal,female,30,2,1,1,/opt/ml/input/data/train/images/005536_female_Asian_39/normal.jpg,16
3039,mask1,female,30,0,1,1,/opt/ml/input/data/train/images/005536_female_Asian_39/mask1.jpg,4
3040,mask2,female,30,0,1,1,/opt/ml/input/data/train/images/005536_female_Asian_39/mask2.jpg,4
3041,mask4,female,30,0,1,1,/opt/ml/input/data/train/images/005536_female_Asian_39/mask4.jpg,4
3042,incorrect_mask,female,30,1,1,1,/opt/ml/input/data/train/images/005536_female_Asian_39/incorrect_mask.jpg,10
3043,mask3,female,30,0,1,1,/opt/ml/input/data/train/images/005536_female_Asian_39/mask3.jpg,4
3044,mask5,female,30,0,1,1,/opt/ml/input/data/train/images/005536_female_Asian_39/mask5.jpg,4
3045,normal,male,23,2,0,0,/opt/ml/input/data/train/images/004448_male_Asian_24/normal.jpg,12
3046,mask1,male,23,0,0,0,/opt/ml/input/data/train/images/004448_male_Asian_24/mask1.jpg,0
3047,mask2,male,23,0,0,0,/opt/ml/input/data/train/images/004448_male_Asian_24/mask2.jpg,0
3048,mask4,male,23,0,0,0,/opt/ml/input/data/train/images/004448_male_Asian_24/mask4.jpg,0
3049,incorrect_mask,male,23,1,0,0,/opt/ml/input/data/train/images/004448_male_Asian_24/incorrect_mask.jpg,6
3050,mask3,male,23,0,0,0,/opt/ml/input/data/train/images/004448_male_Asian_24/mask3.jpg,0
3051,mask5,male,23,0,0,0,/opt/ml/input/data/train/images/004448_male_Asian_24/mask5.jpg,0
3052,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003324_female_Asian_20/normal.jpg,15
3053,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003324_female_Asian_20/mask1.jpg,3
3054,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003324_female_Asian_20/mask2.jpg,3
3055,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003324_female_Asian_20/mask4.jpg,3
3056,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003324_female_Asian_20/incorrect_mask.jpg,9
3057,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003324_female_Asian_20/mask3.jpg,3
3058,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003324_female_Asian_20/mask5.jpg,3
3059,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001269_female_Asian_23/normal.jpg,15
3060,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001269_female_Asian_23/mask1.jpg,3
3061,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001269_female_Asian_23/mask2.jpg,3
3062,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001269_female_Asian_23/mask4.jpg,3
3063,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001269_female_Asian_23/incorrect_mask.jpg,9
3064,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001269_female_Asian_23/mask3.jpg,3
3065,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001269_female_Asian_23/mask5.jpg,3
3066,normal,female,43,2,1,1,/opt/ml/input/data/train/images/001881_female_Asian_50/normal.jpg,16
3067,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/001881_female_Asian_50/mask1.jpg,4
3068,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/001881_female_Asian_50/mask2.jpg,4
3069,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/001881_female_Asian_50/mask4.jpg,4
3070,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/001881_female_Asian_50/incorrect_mask.jpg,10
3071,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/001881_female_Asian_50/mask3.jpg,4
3072,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/001881_female_Asian_50/mask5.jpg,4
3073,normal,male,43,2,0,1,/opt/ml/input/data/train/images/005523_male_Asian_52/normal.jpg,13
3074,mask1,male,43,0,0,1,/opt/ml/input/data/train/images/005523_male_Asian_52/mask1.jpg,1
3075,mask2,male,43,0,0,1,/opt/ml/input/data/train/images/005523_male_Asian_52/mask2.jpg,1
3076,mask4,male,43,0,0,1,/opt/ml/input/data/train/images/005523_male_Asian_52/mask4.jpg,1
3077,incorrect_mask,male,43,1,0,1,/opt/ml/input/data/train/images/005523_male_Asian_52/incorrect_mask.jpg,7
3078,mask3,male,43,0,0,1,/opt/ml/input/data/train/images/005523_male_Asian_52/mask3.jpg,1
3079,mask5,male,43,0,0,1,/opt/ml/input/data/train/images/005523_male_Asian_52/mask5.jpg,1
3080,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006385_male_Asian_19/normal.jpg,12
3081,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006385_male_Asian_19/mask1.jpg,0
3082,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006385_male_Asian_19/mask2.jpg,0
3083,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006385_male_Asian_19/mask4.jpg,0
3084,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006385_male_Asian_19/incorrect_mask.jpg,6
3085,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006385_male_Asian_19/mask3.jpg,0
3086,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006385_male_Asian_19/mask5.jpg,0
3087,normal,female,43,2,1,1,/opt/ml/input/data/train/images/003791_female_Asian_50/normal.jpg,16
3088,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/003791_female_Asian_50/mask1.jpg,4
3089,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/003791_female_Asian_50/mask2.jpg,4
3090,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/003791_female_Asian_50/mask4.jpg,4
3091,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/003791_female_Asian_50/incorrect_mask.jpg,10
3092,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/003791_female_Asian_50/mask3.jpg,4
3093,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/003791_female_Asian_50/mask5.jpg,4
3094,normal,male,60,2,0,2,/opt/ml/input/data/train/images/003528_male_Asian_60/normal.jpg,14
3095,mask1,male,60,0,0,2,/opt/ml/input/data/train/images/003528_male_Asian_60/mask1.jpg,2
3096,mask2,male,60,0,0,2,/opt/ml/input/data/train/images/003528_male_Asian_60/mask2.jpg,2
3097,mask4,male,60,0,0,2,/opt/ml/input/data/train/images/003528_male_Asian_60/mask4.jpg,2
3098,incorrect_mask,male,60,1,0,2,/opt/ml/input/data/train/images/003528_male_Asian_60/incorrect_mask.jpg,8
3099,mask3,male,60,0,0,2,/opt/ml/input/data/train/images/003528_male_Asian_60/mask3.jpg,2
3100,mask5,male,60,0,0,2,/opt/ml/input/data/train/images/003528_male_Asian_60/mask5.jpg,2
3101,normal,male,58,2,0,2,/opt/ml/input/data/train/images/003517_male_Asian_58/normal.jpg,14
3102,mask1,male,58,0,0,2,/opt/ml/input/data/train/images/003517_male_Asian_58/mask1.jpg,2
3103,mask2,male,58,0,0,2,/opt/ml/input/data/train/images/003517_male_Asian_58/mask2.jpg,2
3104,mask4,male,58,0,0,2,/opt/ml/input/data/train/images/003517_male_Asian_58/mask4.jpg,2
3105,incorrect_mask,male,58,1,0,2,/opt/ml/input/data/train/images/003517_male_Asian_58/incorrect_mask.jpg,8
3106,mask3,male,58,0,0,2,/opt/ml/input/data/train/images/003517_male_Asian_58/mask3.jpg,2
3107,mask5,male,58,0,0,2,/opt/ml/input/data/train/images/003517_male_Asian_58/mask5.jpg,2
3108,normal,male,20,2,0,0,/opt/ml/input/data/train/images/004383_male_Asian_22/normal.jpg,12
3109,mask1,male,20,0,0,0,/opt/ml/input/data/train/images/004383_male_Asian_22/mask1.jpg,0
3110,mask2,male,20,0,0,0,/opt/ml/input/data/train/images/004383_male_Asian_22/mask2.jpg,0
3111,mask4,male,20,0,0,0,/opt/ml/input/data/train/images/004383_male_Asian_22/mask4.jpg,0
3112,incorrect_mask,male,20,1,0,0,/opt/ml/input/data/train/images/004383_male_Asian_22/incorrect_mask.jpg,6
3113,mask3,male,20,0,0,0,/opt/ml/input/data/train/images/004383_male_Asian_22/mask3.jpg,0
3114,mask5,male,20,0,0,0,/opt/ml/input/data/train/images/004383_male_Asian_22/mask5.jpg,0
3115,normal,male,23,2,0,0,/opt/ml/input/data/train/images/001095_male_Asian_25/normal.jpg,12
3116,mask1,male,23,0,0,0,/opt/ml/input/data/train/images/001095_male_Asian_25/mask1.jpg,0
3117,mask2,male,23,0,0,0,/opt/ml/input/data/train/images/001095_male_Asian_25/mask2.jpg,0
3118,mask4,male,23,0,0,0,/opt/ml/input/data/train/images/001095_male_Asian_25/mask4.jpg,0
3119,incorrect_mask,male,23,1,0,0,/opt/ml/input/data/train/images/001095_male_Asian_25/incorrect_mask.jpg,6
3120,mask3,male,23,0,0,0,/opt/ml/input/data/train/images/001095_male_Asian_25/mask3.jpg,0
3121,mask5,male,23,0,0,0,/opt/ml/input/data/train/images/001095_male_Asian_25/mask5.jpg,0
3122,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006362_female_Asian_18/normal.jpg,15
3123,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006362_female_Asian_18/mask1.jpg,3
3124,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006362_female_Asian_18/mask2.jpg,3
3125,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006362_female_Asian_18/mask4.jpg,3
3126,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006362_female_Asian_18/incorrect_mask.jpg,9
